OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
Zotu14907	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	Pholiota adiposa
Zotu14908	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
Zotu14909	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	
Zotu14910	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus tigrinus
Zotu14911	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu14912	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu14913	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Capnobotryella	Capnobotryella renispora
Zotu14914	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora foliicola
Zotu14915	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	Steccherinum fimbriatum
Zotu14916	Viridiplantae	Anthophyta	Eudicotyledonae	Malvales	Malvaceae	Gossypium	
Zotu14917	Protista						
Zotu14918	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Hypoxylon	Hypoxylon carneum
Zotu14919	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
Zotu14920	Fungi						
Zotu14921	Fungi	Ascomycota					
Zotu14922	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	Genolevuria amylolytica
Zotu14923	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	
Zotu14924	Fungi	Basidiomycota	Microbotryomycetes				
Zotu14925	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema pseudoalba
Zotu14926	Fungi	Ascomycota					
Zotu14927							
Zotu14928	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora pruinopsis
Zotu14929	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu14930	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	
Zotu14931	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia rishiriensis
Zotu14932	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera adusta
Zotu14933	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	
Zotu14934	Fungi	Basidiomycota	Agaricomycetes				
Zotu14935	Fungi	Basidiomycota	Agaricomycetes				
Zotu14936	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	
Zotu14937	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	
Zotu14938	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
Zotu14939	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria sp 
Zotu14940	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu14941	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta desmazieri
Zotu14942	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon radula
Zotu14943	Fungi	Basidiomycota	Agaricomycetes				
Zotu14944	1.0000						
Zotu14945	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Sistotrema	Sistotrema oblongisporum
Zotu14946	Fungi	Ascomycota	Lecanoromycetes				
Zotu14947	Fungi						
Zotu14948	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
Zotu14949	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	
Zotu14950	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	Pyrenochaetopsis leptospora
Zotu14951	Fungi	Ascomycota	Leotiomycetes	Helotiales			
Zotu14952	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	Diatrypella pulvinata
Zotu14953	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu14954	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Phaeophyscia	
Zotu14955	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	Teichospora kingiae
Zotu14956	Fungi	Ascomycota	Eurotiomycetes	Mycocaliciales	Mycocaliciaceae	Mycocalicium	Mycocalicium victoriae
Zotu14957	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Zotu14958	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	Comoclathris lini
Zotu14959	Fungi						
Zotu14960	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu14961	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
Zotu14962	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Sigarispora	
Zotu14963	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae		
Zotu14964	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Fusariella	Fusariella sp 
Zotu14965	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella elongata
Zotu14966	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
Zotu14967	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	
Zotu14968	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	
Zotu14969	Fungi						
Zotu14970	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudohalonectria	Pseudohalonectria lignicola
Zotu14971	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu14972	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
Zotu14973	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma	Fonsecazyma sp 
Zotu14974	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria graminis
Zotu14975	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
Zotu14976	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	
Zotu14977	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Pseudocoleophoma	Pseudocoleophoma calamagrostidis
Zotu14978	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	
Zotu14979	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Nakazawaea	
Zotu14980	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae		
Zotu14981	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu14982	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmelia	Parmelia sulcata
Zotu14983	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia stellaris
Zotu14984	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Zotu14985	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	
Zotu14986	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
Zotu14987	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
Zotu14988	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Lapidomyces	Lapidomyces sp 
Zotu14989	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu14990	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae		
Zotu14991	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
Zotu14992	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu14993	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	
Zotu14994	Fungi	Ascomycota					
Zotu14995	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Heterochaete	Heterochaete shearii
Zotu14996	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	Coniothyrium sp 
Zotu14997	Fungi	Ascomycota	Dothideomycetes				
Zotu14998	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Flavopunctelia	Flavopunctelia soredica
Zotu14999	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Sarocladium	Sarocladium zeae
Zotu15000	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae		
Zotu15001	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	
Zotu15002	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	
Zotu15003	Fungi						
Zotu15004	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15005	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu15006	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Capnobotryella	Capnobotryella renispora
Zotu15007	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon radula
Zotu15008	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15009	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	Tilletia maclaganii
Zotu15010	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Sistotrema	Sistotrema oblongisporum
Zotu15011	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma sp 
Zotu15012	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
Zotu15013	Fungi	Basidiomycota	Agaricomycetes	Polyporales			
Zotu15014	1.0000						
Zotu15015	Viridiplantae	Chlorophyta					
Zotu15016	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu15017	1.0000						
Zotu15018	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	
Zotu15019	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu15020	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	
Zotu15021							
Zotu15022	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	Diatrypella pulvinata
Zotu15023	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	
Zotu15024	Fungi						
Zotu15025	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	
Zotu15026	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	
Zotu15027	Fungi	Ascomycota	Leotiomycetes	Helotiales			
Zotu15028	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia sp 
Zotu15029	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu15030	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Crepidotus	Crepidotus applanatus
Zotu15031	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
Zotu15032	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
Zotu15033	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
Zotu15034	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15035	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu15036	Fungi						
Zotu15037	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	Lophiotrema	Lophiotrema eburnoides
Zotu15038	Fungi	Ascomycota					
Zotu15039	Fungi						
Zotu15040	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu15041	Fungi	Basidiomycota	Agaricomycetes				
Zotu15042	Fungi						
Zotu15043	Fungi						
Zotu15044	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	
Zotu15045	1.0000						
Zotu15046	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15047	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu15048	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Tetraplosphaeria	Tetraplosphaeria sp 
Zotu15049	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales			
Zotu15050	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae		
Zotu15051	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	
Zotu15052	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
Zotu15053	Fungi						
Zotu15054	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon sambuci
Zotu15055	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae		
Zotu15056	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
Zotu15057	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu15058	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15059	Viridiplantae	Chlorophyta					
Zotu15060	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15061	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15062							
Zotu15063	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	
Zotu15064	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
Zotu15065	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
Zotu15066	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fuscoporia	
Zotu15067	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Tetracystis	
Zotu15068	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	
Zotu15069	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	
Zotu15070	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15071	Fungi	Ascomycota	Sordariomycetes				
Zotu15072	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Acremonium	Acremonium fusidioides
Zotu15073	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	
Zotu15074	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
Zotu15075	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
Zotu15076							
Zotu15077	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	
Zotu15078	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15079	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
Zotu15080	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae		
Zotu15081	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus sp 
Zotu15082	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora	Leptospora sp 
Zotu15083	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu15084	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	
Zotu15085	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15086	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor nidicola
Zotu15087	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	
Zotu15088	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia changbaiensis
Zotu15089	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	
Zotu15090	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Laetiporus	
Zotu15091	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15092	Fungi						
Zotu15093	Fungi	Ascomycota	Lecanoromycetes				
Zotu15094	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	
Zotu15095	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Incertae_sedis	Pseudomicrostroma	
Zotu15096	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia stellaris
Zotu15097	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
Zotu15098	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu15099	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	
Zotu15100	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
Zotu15101	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophoma	Setophoma sp 
Zotu15102	Fungi						
Zotu15103	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	
Zotu15104	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Ceraceomyces	Ceraceomyces serpens
Zotu15105	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	
Zotu15106	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	
Zotu15107	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	Ascobolus sp 
Zotu15108	Fungi	Basidiomycota	Agaricomycetes				
Zotu15109	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta desmazieri
Zotu15110	Fungi	Ascomycota					
Zotu15111	Fungi	Ascomycota					
Zotu15112	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
Zotu15113	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Neocucurbitaria	
Zotu15114	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
Zotu15115	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu15116	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15117	Fungi	Ascomycota	Leotiomycetes	Helotiales			
Zotu15118	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu15119	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
Zotu15120	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	
Zotu15121	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	
Zotu15122	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
Zotu15123	Fungi						
Zotu15124	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15125	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
Zotu15126	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
Zotu15127	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu15128	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Apseudocercosporella	Apseudocercosporella trigonotidis
Zotu15129	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Ramichloridium	Ramichloridium indicum
Zotu15130	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu15131	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu15132	Fungi						
Zotu15133	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae		
Zotu15134	Fungi	Basidiomycota	Agaricomycetes	Russulales			
Zotu15135	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	Coniothyrium sp 
Zotu15136	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	
Zotu15137	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
Zotu15138	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Incertae_sedis	Curvibasidium	Curvibasidium cygneicollum
Zotu15139	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Phaeophyscia	
Zotu15140	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15141	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
Zotu15142	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15143	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Chrysozyma	Chrysozyma griseoflava
Zotu15144	Fungi	Basidiomycota	Agaricomycetes	Auriculariales			
Zotu15145	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae		
Zotu15146	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Flavodon	Flavodon sp 
Zotu15147	Fungi						
Zotu15148	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu15149	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
Zotu15150	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu15151	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae		
Zotu15152	Fungi	Ascomycota	Lecanoromycetes	Lecanorales			
Zotu15153	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
Zotu15154	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
Zotu15155	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium concentricum
Zotu15156	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15157	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae		
Zotu15158	Fungi	Ascomycota					
Zotu15159	Fungi	Basidiomycota	Agaricomycetes				
Zotu15160	Protista						
Zotu15161	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	
Zotu15162	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	
Zotu15163	1.0000						
Zotu15164	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	
Zotu15165	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Daldinia	
Zotu15166	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Hyphopichia	Hyphopichia burtonii
Zotu15167	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
Zotu15168	Fungi						
Zotu15169	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	
Zotu15170	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	
Zotu15171	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	
Zotu15172	Fungi						
Zotu15173	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15174	Fungi	Ascomycota					
Zotu15176	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae		
Zotu15177	Fungi	Ascomycota					
Zotu15179	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Barbatosphaeria	
Zotu15180	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Pseudoophiobolus	
Zotu15181	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae		
Zotu15182	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae		
Zotu15183	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu15184	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Incertae_sedis	Colacogloea	
Zotu15185	Fungi						
Zotu15186	Fungi						
Zotu15187	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
Zotu15188	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
Zotu15189	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	
Zotu15190	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
Zotu15191	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Neodendryphiella	Neodendryphiella mali
Zotu15192	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15193	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae		
Zotu15194							
Zotu15195	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	Saitozyma paraflava
Zotu15196	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
Zotu15197	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15198	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Triticum	
Zotu15199	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Neofitzroyomyces	Neofitzroyomyces nerii
Zotu15200	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	
Zotu15201	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Xylobolus	Xylobolus subpileatus
Zotu15202	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Lophodermium	Lophodermium sp 
Zotu15203	0.9900						
Zotu15204	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
Zotu15205	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
Zotu15206	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium macerans
Zotu15207	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	
Zotu15208	Fungi	Ascomycota	Sordariomycetes	Xylariales			
Zotu15209	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	
Zotu15210	Fungi	Ascomycota					
Zotu15211	Fungi	Ascomycota					
Zotu15212	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	
Zotu15213	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
Zotu15214	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
