"","s1_s2","sample2","sample1","jaccard","nestedness","turnover","s1_sample_type","s1_collect_date","s1_sub_proj","s1_plant_type","s1_gh_block","s1_rain_trt","s1_UTM_lat","s1_UTM_long","s2_sample_type","s2_collect_date","s2_sub_proj","s2_plant_type","s2_gh_block","s2_rain_trt","s2_UTM_lat","s2_UTM_long","s1_s2_plant_type","s1_s2_collect_date","s1_collect_date_plant_type","s2_collect_date_plant_type","shared","not.shared","similarity","s1_s2_rain_trt","s1_s2_gh_block"
"2119","Leaf25.RX097Marsh97","RX097Marsh97","Leaf25",0.950769230769231,0.314405594405594,0.636363636363636,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","8/8/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/8/2018","9/5/2018.Seedling","8/8/2018.Rain",16,295,0.0492307692307692,"Field_rain.Rain","B1.B2"
"2120","Leaf25.RX099Marsh99","RX099Marsh99","Leaf25",0.926406926406926,0.321755763616229,0.604651162790698,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","8/25/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",17,201,0.0735930735930735,"Field_rain.Rain","B1.B2"
"2121","Leaf25.RX103Marsh103","RX103Marsh103","Leaf25",0.932203389830508,0.295839753466872,0.636363636363636,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","8/6/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",16,206,0.0677966101694916,"Field_rain.Rain","B1.B3"
"2122","Leaf25.RX106Marsh106","RX106Marsh106","Leaf25",0.938679245283019,0.21527498996387,0.723404255319149,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","8/6/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",13,182,0.0613207547169812,"Field_rain.Rain","B1.B1"
"2123","Leaf25.RX107Marsh107","RX107Marsh107","Leaf25",0.923766816143498,0.3191156533528,0.604651162790698,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","8/25/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/25/2018","9/5/2018.Seedling","8/25/2018.Rain",17,193,0.0762331838565022,"Field_rain.Rain","B1.B1"
"2124","Leaf25.RX108Marsh108","RX108Marsh108","Leaf25",0.941176470588235,0.336525307797538,0.604651162790698,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","9/4/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.9/4/2018","9/5/2018.Seedling","9/4/2018.Rain",17,259,0.0588235294117647,"Field_rain.Rain","B1.B4"
"2125","Leaf25.RX109Marsh109","RX109Marsh109","Leaf25",0.937007874015748,0.300644237652112,0.636363636363636,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","8/28/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.8/28/2018","9/5/2018.Seedling","8/28/2018.Rain",16,224,0.062992125984252,"Field_rain.Rain","B1.B1"
"2126","Leaf25.RX111Marsh111","RX111Marsh111","Leaf25",0.936073059360731,0.240420885447687,0.695652173913043,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","7/22/2018","Marshall","Rain","B1","Rain",639046.075,4700603.84,"Seedling.Rain","9/5/2018.7/22/2018","9/5/2018.Seedling","7/22/2018.Rain",14,189,0.0639269406392694,"Field_rain.Rain","B1.B1"
"2127","Leaf25.RX112Marsh112","RX112Marsh112","Leaf25",0.920168067226891,0.383582701373232,0.536585365853659,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","8/6/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/6/2018","9/5/2018.Seedling","8/6/2018.Rain",19,208,0.0798319327731093,"Field_rain.Rain","B1.B2"
"2128","Leaf25.RX113Marsh113","RX113Marsh113","Leaf25",0.927184466019418,0.260517799352751,0.666666666666667,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","8/21/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Seedling.Rain","9/5/2018.8/21/2018","9/5/2018.Seedling","8/21/2018.Rain",15,176,0.0728155339805825,"Field_rain.Rain","B1.B2"
"2129","Leaf25.RX118Marsh118","RX118Marsh118","Leaf25",0.935222672064777,0.298859035701141,0.636363636363636,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","9/2/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.9/2/2018","9/5/2018.Seedling","9/2/2018.Rain",16,217,0.0647773279352226,"Field_rain.Rain","B1.B4"
"2130","Leaf25.RX120Marsh120","RX120Marsh120","Leaf25",0.923766816143498,0.3191156533528,0.604651162790698,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Rain","8/18/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Seedling.Rain","9/5/2018.8/18/2018","9/5/2018.Seedling","8/18/2018.Rain",17,193,0.0762331838565022,"Field_rain.Rain","B1.B4"
"2131","Leaf26.Leaf27","Leaf27","Leaf26",0.933333333333333,0.171428571428571,0.761904761904762,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Seedling","B3","Field_rain",638809.092,4700697.086,"Petri.Seedling","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Seedling",5,62,0.0666666666666667,"Live_Rain.Field_rain","B1.B3"
"2132","Leaf26.Leaf28","Leaf28","Leaf26",0.891304347826087,0.516304347826087,0.375,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","B2","Sterile_rain",638976.568,4700616.674,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",10,79,0.108695652173913,"Live_Rain.Sterile_rain","B1.B2"
"2133","Leaf26.Leaf29","Leaf29","Leaf26",0.92,0.00333333333333333,0.916666666666667,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","Nano","Nano",NA,NA,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",2,12,0.08,"Live_Rain.Nano","B1.Nano"
"2134","Leaf26.Leaf30","Leaf30","Leaf26",0.833333333333333,0.362745098039216,0.470588235294118,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","B3","Sterile_rain",638809.092,4700697.086,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",9,41,0.166666666666667,"Live_Rain.Sterile_rain","B1.B3"
"2135","Leaf26.Leaf31","Leaf31","Leaf26",0.86,0.228421052631579,0.631578947368421,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","7/10/2018","Marshall","Seed","Control","No_rain",NA,NA,"Petri.Seed","8/14/2018.7/10/2018","8/14/2018.Petri","7/10/2018.Seed",7,37,0.14,"Live_Rain.No_rain","B1.Control"
"2136","Leaf26.Leaf32","Leaf32","Leaf26",0.896551724137931,0.196551724137931,0.7,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","B3","Live_Rain",638809.092,4700697.086,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",6,45,0.103448275862069,"Live_Rain.Live_Rain","B1.B3"
"2137","Leaf26.Leaf34","Leaf34","Leaf26",0.840909090909091,0.20933014354067,0.631578947368421,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","Nano","Nano",NA,NA,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",7,31,0.159090909090909,"Live_Rain.Nano","B1.Nano"
"2138","Leaf26.Leaf35","Leaf35","Leaf26",0.879310344827586,0.247731397459165,0.631578947368421,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","B4","Live_Rain",638811.969,4700754.249,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",7,45,0.120689655172414,"Live_Rain.Live_Rain","B1.B4"
"2139","Leaf26.Leaf36","Leaf36","Leaf26",0.87012987012987,0.49512987012987,0.375,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","B4","Sterile_rain",638811.969,4700754.249,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",10,64,0.12987012987013,"Live_Rain.Sterile_rain","B1.B4"
"2140","Leaf26.Leaf37","Leaf37","Leaf26",0.909090909090909,0.0395256916996047,0.869565217391304,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","B4","Live_Rain",638811.969,4700754.249,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",3,20,0.0909090909090909,"Live_Rain.Live_Rain","B1.B4"
"2141","Leaf26.Leaf38","Leaf38","Leaf26",0.823529411764706,0.352941176470588,0.470588235294118,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","B4","Sterile_rain",638811.969,4700754.249,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",9,38,0.176470588235294,"Live_Rain.Sterile_rain","B1.B4"
"2142","Leaf26.Leaf39","Leaf39","Leaf26",0.969465648854962,0.151283830673144,0.818181818181818,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Seedling","B3","Field_rain",638809.092,4700697.086,"Petri.Seedling","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Seedling",4,118,0.0305343511450382,"Live_Rain.Field_rain","B1.B3"
"2143","Leaf26.Leaf40","Leaf40","Leaf26",0.915254237288136,0.153349475383374,0.761904761904762,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","B2","Live_Rain",638976.568,4700616.674,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",5,46,0.0847457627118644,"Live_Rain.Live_Rain","B1.B2"
"2144","Leaf26.Leaf41","Leaf41","Leaf26",0.909090909090909,0.0909090909090909,0.818181818181818,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",4,31,0.0909090909090909,"Live_Rain.Live_Rain","B1.B1"
"2145","Leaf26.Leaf42","Leaf42","Leaf26",0.853658536585366,0.153658536585366,0.7,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","B2","Live_Rain",638976.568,4700616.674,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",6,28,0.146341463414634,"Live_Rain.Live_Rain","B1.B2"
"2146","Leaf26.Leaf43","Leaf43","Leaf26",0.953333333333333,0.321754385964912,0.631578947368421,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Petri.Seedling","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Seedling",7,137,0.0466666666666666,"Live_Rain.Field_rain","B1.B4"
"2147","Leaf26.Leaf44","Leaf44","Leaf26",0.841269841269841,0.466269841269841,0.375,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","Nano","Nano",NA,NA,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",10,50,0.158730158730159,"Live_Rain.Nano","B1.Nano"
"2148","Leaf26.Leaf45","Leaf45","Leaf26",0.890909090909091,0.190909090909091,0.7,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","B2","Sterile_rain",638976.568,4700616.674,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",6,42,0.109090909090909,"Live_Rain.Sterile_rain","B1.B2"
"2149","Leaf26.Leaf46","Leaf46","Leaf26",0.884615384615385,0.184615384615385,0.7,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","7/16/2018","Marshall","Seedling","B2","No_rain",NA,NA,"Petri.Seedling","8/14/2018.7/16/2018","8/14/2018.Petri","7/16/2018.Seedling",6,39,0.115384615384615,"Live_Rain.No_rain","B1.B2"
"2150","Leaf26.Leaf47","Leaf47","Leaf26",0.94017094017094,0.308591992802519,0.631578947368421,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Petri.Seedling","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Seedling",7,104,0.0598290598290598,"Live_Rain.Field_rain","B1.B2"
"2151","Leaf26.Leaf48","Leaf48","Leaf26",0.896551724137931,0.0269865067466267,0.869565217391304,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","B2","Live_Rain",638976.568,4700616.674,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",3,16,0.103448275862069,"Live_Rain.Live_Rain","B1.B2"
"2152","Leaf26.Leaf49","Leaf49","Leaf26",0.952830188679245,0.190925426774483,0.761904761904762,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Seedling","B3","Field_rain",638809.092,4700697.086,"Petri.Seedling","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Seedling",5,93,0.0471698113207547,"Live_Rain.Field_rain","B1.B3"
"2153","Leaf26.Leaf52","Leaf52","Leaf26",0.91578947368421,0.360233918128655,0.555555555555556,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","B4","Live_Rain",638811.969,4700754.249,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",8,82,0.0842105263157895,"Live_Rain.Live_Rain","B1.B4"
"2154","Leaf26.Leaf53","Leaf53","Leaf26",0.871794871794872,0.496794871794872,0.375,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","Nano","Nano",NA,NA,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",10,65,0.128205128205128,"Live_Rain.Nano","B1.Nano"
"2155","Leaf26.Leaf54","Leaf54","Leaf26",0.941176470588235,0.071611253196931,0.869565217391304,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","B2","Live_Rain",638976.568,4700616.674,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",3,38,0.0588235294117647,"Live_Rain.Live_Rain","B1.B2"
"2156","Leaf26.Leaf55","Leaf55","Leaf26",0.970149253731343,0.0534825870646766,0.916666666666667,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Adult","B1","Field_rain",639046.075,4700603.84,"Petri.Adult","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Adult",2,54,0.0298507462686567,"Live_Rain.Field_rain","B1.B1"
"2157","Leaf26.Leaf56","Leaf56","Leaf26",0.926470588235294,0.164565826330532,0.761904761904762,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","7/16/2018","Marshall","Adult","B2","Field_rain",638976.568,4700616.674,"Petri.Adult","8/14/2018.7/16/2018","8/14/2018.Petri","7/16/2018.Adult",5,55,0.0735294117647058,"Live_Rain.Field_rain","B1.B2"
"2158","Leaf26.Leaf57","Leaf57","Leaf26",0.9375,0.119318181818182,0.818181818181818,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","B2","Sterile_rain",638976.568,4700616.674,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",4,51,0.0625,"Live_Rain.Sterile_rain","B1.B2"
"2159","Leaf26.Leaf59","Leaf59","Leaf26",0.93859649122807,0.307017543859649,0.631578947368421,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Seedling","B4","Field_rain",638811.969,4700754.249,"Petri.Seedling","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Seedling",7,101,0.0614035087719298,"Live_Rain.Field_rain","B1.B4"
"2160","Leaf26.Leaf60","Leaf60","Leaf26",0.952830188679245,0.190925426774483,0.761904761904762,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Adult","B2","Field_rain",638976.568,4700616.674,"Petri.Adult","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Adult",5,93,0.0471698113207547,"Live_Rain.Field_rain","B1.B2"
"2161","Leaf26.Leaf61","Leaf61","Leaf26",0.904761904761905,0.204761904761905,0.7,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","7/16/2018","Marshall","Adult","B1","Field_rain",639046.075,4700603.84,"Petri.Adult","8/14/2018.7/16/2018","8/14/2018.Petri","7/16/2018.Adult",6,50,0.0952380952380952,"Live_Rain.Field_rain","B1.B1"
"2162","Leaf26.Leaf65","Leaf65","Leaf26",0.935185185185185,0.303606237816764,0.631578947368421,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Seedling","B1","Field_rain",639046.075,4700603.84,"Petri.Seedling","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Seedling",7,95,0.0648148148148148,"Live_Rain.Field_rain","B1.B1"
"2163","Leaf26.Leaf66","Leaf66","Leaf26",0.902439024390244,0.0842572062084257,0.818181818181818,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","B1","Sterile_rain",639046.075,4700603.84,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",4,28,0.0975609756097561,"Live_Rain.Sterile_rain","B1.B1"
"2164","Leaf26.Leaf67","Leaf67","Leaf26",0.912087912087912,0.356532356532357,0.555555555555556,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Adult","B4","Field_rain",638811.969,4700754.249,"Petri.Adult","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Adult",8,78,0.0879120879120879,"Live_Rain.Field_rain","B1.B4"
"2165","Leaf26.Leaf68","Leaf68","Leaf26",0.949152542372881,0.249152542372881,0.7,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Seedling","B2","Field_rain",638976.568,4700616.674,"Petri.Seedling","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Seedling",6,105,0.0508474576271186,"Live_Rain.Field_rain","B1.B2"
"2166","Leaf26.Leaf69","Leaf69","Leaf26",0.919354838709677,0.157450076804915,0.761904761904762,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","8/14/2018","Marshall","Petri","Nano","Nano",NA,NA,"Petri.Petri","8/14/2018.8/14/2018","8/14/2018.Petri","8/14/2018.Petri",5,49,0.0806451612903226,"Live_Rain.Nano","B1.Nano"
"2167","Leaf26.Leaf70","Leaf70","Leaf26",0.933333333333333,0.301754385964912,0.631578947368421,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","7/16/2018","Marshall","Adult","B4","Field_rain",638811.969,4700754.249,"Petri.Adult","8/14/2018.7/16/2018","8/14/2018.Petri","7/16/2018.Adult",7,92,0.0666666666666667,"Live_Rain.Field_rain","B1.B4"
"2168","Leaf26.Leaf71","Leaf71","Leaf26",0.911504424778761,0.536504424778761,0.375,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","7/10/2018","Marshall","Seed","Control","No_rain",NA,NA,"Petri.Seed","8/14/2018.7/10/2018","8/14/2018.Petri","7/10/2018.Seed",10,100,0.088495575221239,"Live_Rain.No_rain","B1.Control"
"2169","Leaf26.Leaf73","Leaf73","Leaf26",0.934782608695652,0.234782608695652,0.7,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/5/2018","Marshall","Adult","B3","Field_rain",638809.092,4700697.086,"Petri.Adult","8/14/2018.9/5/2018","8/14/2018.Petri","9/5/2018.Adult",6,79,0.0652173913043478,"Live_Rain.Field_rain","B1.B3"
"2170","Leaf26.Leaf75","Leaf75","Leaf26",0.918181818181818,0.447593582887701,0.470588235294118,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Leaf","9/18/2018","Marshall","Petri","Nano","Nano",NA,NA,"Petri.Petri","8/14/2018.9/18/2018","8/14/2018.Petri","9/18/2018.Petri",9,97,0.0818181818181818,"Live_Rain.Nano","B1.Nano"
"2171","Leaf26.RX001Marsh1","RX001Marsh1","Leaf26",0.972111553784861,0.340532606416439,0.631578947368421,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Rain","7/21/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Petri.Rain","8/14/2018.7/21/2018","8/14/2018.Petri","7/21/2018.Rain",7,238,0.0278884462151394,"Live_Rain.Rain","B1.B3"
"2172","Leaf26.RX005Marsh5","RX005Marsh5","Leaf26",0.935897435897436,0.560897435897436,0.375,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Rain","7/31/2018","Marshall","Rain","B4","Rain",638811.969,4700754.249,"Petri.Rain","8/14/2018.7/31/2018","8/14/2018.Petri","7/31/2018.Rain",10,143,0.0641025641025641,"Live_Rain.Rain","B1.B4"
"2173","Leaf26.RX006Marsh6","RX006Marsh6","Leaf26",0.957081545064378,0.582081545064378,0.375,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Rain","7/21/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Petri.Rain","8/14/2018.7/21/2018","8/14/2018.Petri","7/21/2018.Rain",10,220,0.0429184549356223,"Live_Rain.Rain","B1.B2"
"2174","Leaf26.RX009Marsh9","RX009Marsh9","Leaf26",0.955882352941177,0.485294117647059,0.470588235294118,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Rain","8/3/2018","Marshall","Rain","B3","Rain",638809.092,4700697.086,"Petri.Rain","8/14/2018.8/3/2018","8/14/2018.Petri","8/3/2018.Rain",9,191,0.0441176470588235,"Live_Rain.Rain","B1.B3"
"2175","Leaf26.RX013Marsh13","RX013Marsh13","Leaf26",0.951327433628319,0.684660766961652,0.266666666666667,"Leaf","8/14/2018","Marshall","Petri","B1","Live_Rain",639046.075,4700603.84,"Rain","7/22/2018","Marshall","Rain","B2","Rain",638976.568,4700616.674,"Petri.Rain","8/14/2018.7/22/2018","8/14/2018.Petri","7/22/2018.Rain",11,213,0.0486725663716814,"Live_Rain.Rain","B1.B2"
