"","Leaf03","Leaf04","Leaf05","Leaf10","Leaf12","Leaf13","Leaf18","Leaf21","Leaf23","Leaf24","Leaf25","Leaf27","Leaf31","Leaf39","Leaf43","Leaf46","Leaf47","Leaf49","Leaf55","Leaf56","Leaf59","Leaf60","Leaf61","Leaf65","Leaf67","Leaf68","Leaf70","Leaf71","Leaf73","RX051Marsh51","RX056Marsh56","RX058Marsh58","RX064Marsh64","RX067Marsh67","RX068Marsh68","RX069Marsh69","RX070Marsh70","RX071Marsh71","RX072Marsh72","RX073Marsh73","RX074Marsh74","RX075Marsh75","RX076Marsh76","RX077Marsh77","RX078Marsh78","RX079Marsh79","RX080Marsh80","RX081Marsh81","RX083Marsh83","RX084Marsh84","RX085Marsh85","RX087Marsh87","RX088Marsh88","RX089Marsh89","RX091Marsh91","RX092Marsh92","RX093Marsh93","RX094Marsh94","RX095Marsh95","RX096Marsh96","RX097Marsh97","RX099Marsh99","RX001Marsh1","RX005Marsh5","RX006Marsh6","RX009Marsh9","RX013Marsh13","RX016Marsh16","RX017Marsh17","RX021Marsh21","RX022Marsh22","RX024Marsh24","RX025Marsh25","RX036Marsh36","RX046Marsh46","RX103Marsh103","RX106Marsh106","RX107Marsh107","RX108Marsh108","RX109Marsh109","RX111Marsh111","RX112Marsh112","RX113Marsh113","RX118Marsh118","RX120Marsh120"
"RX084Marsh84",0.787878787878788,0.829787234042553,0.852631578947368,0.830275229357798,0.804081632653061,0.880208333333333,0.829694323144105,0.856435643564356,0.84251968503937,0.825910931174089,0.919786096256685,0.856459330143541,0.892307692307692,0.84251968503937,0.82089552238806,0.833333333333333,0.815899581589958,0.831168831168831,0.865671641791045,0.828282828282828,0.793103448275862,0.755760368663594,0.84263959390863,0.798245614035088,0.735294117647059,0.758771929824561,0.821739130434783,0.741071428571428,0.770334928229665,0.729007633587786,0.744394618834081,0.767857142857143,0.744588744588745,0.703703703703704,0.68,0.635416666666667,0.75,0.676975945017182,0.705882352941176,0.602996254681648,0.734375,0.706521739130435,0.717607973421927,0.667924528301887,0.669260700389105,0.613333333333333,0.686468646864687,0.71280276816609,0.71875,0,0.606498194945848,0.693181818181818,0.76271186440678,0.658450704225352,0.652830188679245,0.708333333333333,0.683615819209039,0.758389261744966,0.780701754385965,0.64,0.767857142857143,0.631578947368421,0.680379746835443,0.678861788617886,0.651006711409396,0.717241379310345,0.605633802816901,0.641221374045801,0.725490196078431,0.656462585034014,0.669527896995708,0.629370629370629,0.634980988593156,0.718120805369127,0.75095785440613,0.636678200692042,0.583011583011583,0.645390070921986,0.646525679758308,0.65359477124183,0.631386861313869,0.683168316831683,0.689530685920578,0.636363636363636,0.640569395017794
"RX085Marsh85",0.789473684210526,0.84070796460177,0.879310344827586,0.848837209302326,0.794964028776978,0.911016949152542,0.825757575757576,0.871900826446281,0.857142857142857,0.830985915492958,0.934497816593886,0.848360655737705,0.902127659574468,0.845360824742268,0.818481848184819,0.864035087719298,0.813868613138686,0.827067669172932,0.865546218487395,0.858333333333333,0.775665399239544,0.761904761904762,0.836206896551724,0.798479087452471,0.765432098765432,0.754789272030651,0.823308270676692,0.763358778625954,0.784552845528455,0.758278145695364,0.798507462686567,0.790874524714829,0.779411764705882,0.671186440677966,0.667763157894737,0.653250773993808,0.702127659574468,0.678018575851393,0.72,0.625827814569536,0.746575342465753,0.725239616613419,0.741176470588235,0.69205298013245,0.643109540636042,0.62874251497006,0.702064896755162,0.710280373831776,0.719546742209632,0.606498194945848,0,0.65625,0.758364312267658,0.648562300319489,0.665551839464883,0.735795454545455,0.666666666666667,0.755287009063444,0.814814814814815,0.628048780487805,0.75,0.601941747572816,0.732044198895028,0.693950177935943,0.662650602409638,0.749244712990937,0.652307692307692,0.668896321070234,0.764309764309764,0.695522388059701,0.72463768115942,0.660493827160494,0.672185430463576,0.745562130177515,0.785478547854785,0.624605678233438,0.622895622895623,0.670846394984326,0.631284916201117,0.672514619883041,0.663461538461538,0.729106628242075,0.722397476340694,0.62037037037037,0.64968152866242
"RX087Marsh87",0.814345991561181,0.824468085106383,0.859375,0.862222222222222,0.824,0.88659793814433,0.85531914893617,0.857142857142857,0.869731800766283,0.845238095238095,0.931578947368421,0.878504672897196,0.887179487179487,0.874045801526718,0.838827838827839,0.827956989247312,0.854838709677419,0.856540084388186,0.888349514563107,0.846534653465347,0.829166666666667,0.751152073732719,0.855,0.84453781512605,0.748792270531401,0.781115879828326,0.847457627118644,0.758771929824561,0.76555023923445,0.785454545454545,0.783549783549784,0.821276595744681,0.812244897959184,0.709558823529412,0.666666666666667,0.729032258064516,0.742671009771987,0.691525423728814,0.745819397993311,0.714776632302406,0.745173745173745,0.698181818181818,0.812883435582822,0.722021660649819,0.66015625,0.659163987138264,0.678807947019868,0.700348432055749,0.746951219512195,0.693181818181818,0.65625,0,0.737068965517241,0.668989547038327,0.683823529411765,0.808259587020649,0.761273209549072,0.844236760124611,0.812765957446808,0.684887459807074,0.819512195121951,0.656357388316151,0.788405797101449,0.7265625,0.678688524590164,0.792880258899676,0.676666666666667,0.697080291970803,0.818840579710145,0.750788643533123,0.735772357723577,0.752380952380952,0.695652173913044,0.81055900621118,0.802197802197802,0.72168284789644,0.726643598615917,0.665505226480836,0.694767441860465,0.713395638629283,0.734006734006734,0.787878787878788,0.666666666666667,0.686084142394822,0.683848797250859
"RX088Marsh88",0.774193548387097,0.808510638297872,0.805755395683453,0.846590909090909,0.841346153846154,0.891156462585034,0.869109947643979,0.845161290322581,0.874418604651163,0.866666666666667,0.863636363636364,0.866666666666667,0.884353741496599,0.874418604651163,0.842105263157895,0.829787234042553,0.845,0.870466321243523,0.886075949367089,0.823529411764706,0.793650793650794,0.754285714285714,0.75177304964539,0.825396825396825,0.736196319018405,0.771276595744681,0.816216216216216,0.756756756756757,0.794117647058823,0.824267782426778,0.871287128712871,0.839378238341969,0.81592039800995,0.753138075313807,0.725409836065574,0.746323529411765,0.784671532846715,0.766666666666667,0.811808118081181,0.793233082706767,0.807017543859649,0.78,0.848275862068965,0.735294117647059,0.711111111111111,0.766101694915254,0.755395683453237,0.792452830188679,0.837662337662338,0.76271186440678,0.758364312267658,0.737068965517241,0,0.744274809160305,0.755102040816326,0.852941176470588,0.823863636363636,0.860215053763441,0.810526315789474,0.746478873239437,0.847593582887701,0.729323308270677,0.844936708860759,0.71830985915493,0.784722222222222,0.814814814814815,0.735294117647059,0.733333333333333,0.833333333333333,0.813148788927336,0.735294117647059,0.785714285714286,0.776892430278884,0.846153846153846,0.843881856540084,0.760869565217391,0.793103448275862,0.777777777777778,0.773993808049536,0.758620689655172,0.808118081180812,0.803448275862069,0.740890688259109,0.765734265734266,0.754716981132076
"RX089Marsh89",0.771317829457364,0.82648401826484,0.851351351351351,0.808163265306122,0.773234200743494,0.884955752212389,0.80859375,0.844827586206896,0.817857142857143,0.793357933579336,0.928251121076233,0.835443037974683,0.885462555066079,0.817857142857143,0.791095890410959,0.834862385321101,0.796992481203007,0.814671814671815,0.857758620689655,0.825327510917031,0.76171875,0.726141078838174,0.837719298245614,0.770750988142292,0.760504201680672,0.72,0.815384615384615,0.749019607843137,0.785123966942149,0.719723183391003,0.766536964980545,0.827715355805243,0.766037735849057,0.65625,0.620689655172414,0.676923076923077,0.709480122324159,0.647435897435897,0.758308157099698,0.70253164556962,0.733333333333333,0.673400673400673,0.737313432835821,0.708609271523179,0.611721611721612,0.635542168674699,0.681818181818182,0.721875,0.669642857142857,0.658450704225352,0.648562300319489,0.668989547038327,0.744274809160305,0,0.703947368421053,0.774373259052925,0.70360824742268,0.762917933130699,0.793103448275862,0.634969325153374,0.746987951807229,0.586092715231788,0.759562841530055,0.688405797101449,0.681681681681682,0.756838905775076,0.671779141104294,0.68561872909699,0.789297658862876,0.744186046511628,0.695488721804511,0.70392749244713,0.666666666666667,0.802857142857143,0.794019933554817,0.689969604863222,0.696774193548387,0.661341853035144,0.626062322946176,0.647590361445783,0.69620253164557,0.725146198830409,0.657718120805369,0.61875,0.644012944983819
"RX091Marsh91",0.784232365145228,0.829145728643216,0.845,0.808888888888889,0.8046875,0.876847290640394,0.824267782426778,0.849056603773585,0.832699619771863,0.825581395348837,0.919597989949749,0.869955156950673,0.888349514563107,0.832699619771863,0.803636363636364,0.83248730964467,0.8300395256917,0.830578512396694,0.894495412844037,0.827751196172249,0.784232365145228,0.764192139737991,0.85781990521327,0.81404958677686,0.756880733944954,0.771784232365145,0.811715481171548,0.755274261603376,0.778280542986425,0.699248120300752,0.828,0.844,0.753086419753086,0.708185053380783,0.703448275862069,0.694533762057878,0.763975155279503,0.655405405405405,0.71,0.721854304635762,0.796428571428571,0.664259927797834,0.760869565217391,0.755102040816326,0.709090909090909,0.646687697160883,0.695238095238095,0.712374581939799,0.722054380664653,0.652830188679245,0.665551839464883,0.683823529411765,0.755102040816326,0.703947368421053,0,0.716049382716049,0.705405405405405,0.752442996742671,0.766949152542373,0.610561056105611,0.766169154228856,0.647651006711409,0.742690058479532,0.684824902723735,0.723076923076923,0.72093023255814,0.641196013289037,0.691489361702128,0.788530465949821,0.721003134796238,0.723320158102767,0.672131147540984,0.717241379310345,0.75,0.749077490774908,0.634228187919463,0.724832214765101,0.717532467532468,0.667630057803468,0.684210526315789,0.736156351791531,0.759036144578313,0.72972972972973,0.69375,0.604240282685512
"RX092Marsh92",0.858585858585858,0.914396887159533,0.91796875,0.870503597122302,0.875399361022364,0.9296875,0.872413793103448,0.925925925925926,0.882911392405063,0.859477124183007,0.951807228915663,0.916363636363636,0.946360153256705,0.879365079365079,0.863636363636364,0.921875,0.875,0.880952380952381,0.921052631578947,0.906015037593985,0.858585858585858,0.86551724137931,0.900383141762452,0.851724137931035,0.859712230215827,0.840677966101695,0.892617449664429,0.855704697986577,0.842490842490842,0.759493670886076,0.835051546391753,0.852739726027397,0.796551724137931,0.764350453172205,0.783861671469741,0.69364161849711,0.816,0.749295774647887,0.6996996996997,0.72189349112426,0.828746177370031,0.769230769230769,0.702623906705539,0.791788856304985,0.784848484848485,0.733333333333333,0.747945205479452,0.789325842696629,0.742627345844504,0.708333333333333,0.735795454545455,0.808259587020649,0.852941176470588,0.774373259052925,0.716049382716049,0,0.646907216494845,0.723214285714286,0.825783972125436,0.720547945205479,0.74245939675174,0.720797720797721,0.636103151862464,0.765273311897106,0.708683473389356,0.750724637681159,0.692528735632184,0.753753753753754,0.773162939297125,0.684057971014493,0.782178217821782,0.645645645645646,0.763313609467456,0.699115044247788,0.796875,0.690751445086705,0.720720720720721,0.754237288135593,0.716455696202532,0.747340425531915,0.692771084337349,0.772117962466488,0.766081871345029,0.752688172043011,0.743589743589744
"RX093Marsh93",0.834782608695652,0.90032154340836,0.91025641025641,0.850609756097561,0.837535014005602,0.926751592356688,0.846153846153846,0.893416927899687,0.857142857142857,0.8328611898017,0.937704918032787,0.899390243902439,0.940438871473354,0.866485013623978,0.82573726541555,0.913461538461538,0.846153846153846,0.847058823529412,0.892405063291139,0.890282131661442,0.807121661721068,0.812121212121212,0.885350318471338,0.821428571428572,0.830769230769231,0.787425149700599,0.867435158501441,0.835734870317003,0.811912225705329,0.729050279329609,0.817647058823529,0.859598853868195,0.788235294117647,0.717391304347826,0.733681462140992,0.63031914893617,0.769417475728155,0.683116883116883,0.687830687830688,0.665768194070081,0.807486631016043,0.732804232804233,0.680519480519481,0.753280839895013,0.725274725274725,0.641414141414141,0.706467661691542,0.730077120822622,0.714975845410628,0.683615819209039,0.666666666666667,0.761273209549072,0.823863636363636,0.70360824742268,0.705405405405405,0.646907216494845,0,0.688,0.813056379821958,0.668341708542713,0.640449438202247,0.652631578947368,0.642317380352645,0.711815561959654,0.68671679197995,0.72680412371134,0.640419947506562,0.71505376344086,0.73371104815864,0.657142857142857,0.755043227665706,0.64021164021164,0.689373297002725,0.680628272251309,0.775956284153005,0.631299734748011,0.699468085106383,0.717557251908397,0.642857142857143,0.687960687960688,0.667560321715818,0.726161369193154,0.759590792838875,0.685785536159601,0.670184696569921
"RX094Marsh94",0.8,0.891891891891892,0.910714285714286,0.819327731092437,0.827205882352941,0.914414414414414,0.8,0.901709401709402,0.819188191881919,0.807547169811321,0.924528301886792,0.872340425531915,0.933920704845815,0.823529411764706,0.795774647887324,0.905405405405405,0.811538461538462,0.796747967479675,0.871111111111111,0.883116883116883,0.780876494023904,0.820717131474104,0.876106194690265,0.780487804878049,0.836065573770492,0.79296875,0.844357976653697,0.863468634686347,0.815899581589958,0.70863309352518,0.8046875,0.889705882352941,0.746031746031746,0.779220779220779,0.784375,0.767647058823529,0.815561959654179,0.773134328358209,0.805970149253731,0.772307692307692,0.859934853420195,0.780254777070064,0.755287009063444,0.789137380191693,0.82051282051282,0.729885057471264,0.798866855524079,0.829411764705882,0.754285714285714,0.758389261744966,0.755287009063444,0.844236760124611,0.860215053763441,0.762917933130699,0.752442996742671,0.723214285714286,0.688,0,0.759183673469388,0.738372093023256,0.793838862559242,0.72,0.796195652173913,0.759717314487632,0.787535410764873,0.75625,0.766081871345029,0.763754045307443,0.814189189189189,0.803977272727273,0.79136690647482,0.770588235294118,0.733552631578947,0.817391304347826,0.76056338028169,0.77906976744186,0.752380952380952,0.771084337349398,0.746031746031746,0.773109243697479,0.738993710691824,0.75366568914956,0.799382716049383,0.750724637681159,0.740740740740741
"RX095Marsh95",0.777142857142857,0.850746268656717,0.821705426356589,0.748344370860927,0.829896907216495,0.888059701492537,0.790419161676647,0.86986301369863,0.806282722513089,0.789189189189189,0.894308943089431,0.846666666666667,0.91304347826087,0.830769230769231,0.798076923076923,0.864661654135338,0.814207650273224,0.8,0.867132867132867,0.830985915492958,0.777142857142857,0.778443113772455,0.851063829787234,0.769230769230769,0.777070063694268,0.774011299435028,0.82183908045977,0.793296089385475,0.751633986928105,0.740566037735849,0.804469273743017,0.864864864864865,0.769230769230769,0.759825327510917,0.782786885245902,0.827956989247312,0.835766423357664,0.814126394052045,0.801556420233463,0.82824427480916,0.848214285714286,0.751072961373391,0.814814814814815,0.794117647058823,0.810344827586207,0.788927335640138,0.788321167883212,0.866666666666667,0.784452296819788,0.780701754385965,0.814814814814815,0.812765957446808,0.810526315789474,0.793103448275862,0.766949152542373,0.825783972125436,0.813056379821958,0.759183673469388,0,0.778571428571429,0.876010781671159,0.753846153846154,0.845394736842105,0.760765550239235,0.829268292682927,0.813953488372093,0.777777777777778,0.781512605042017,0.817351598173516,0.84965034965035,0.767676767676768,0.839857651245552,0.742489270386266,0.855072463768116,0.779342723004695,0.811594202898551,0.805555555555556,0.784615384615385,0.79874213836478,0.78169014084507,0.802325581395349,0.819148936170213,0.772727272727273,0.776173285198556,0.75098814229249
"RX096Marsh96",0.771428571428571,0.850202429149797,0.862903225806452,0.818518518518519,0.785714285714286,0.892857142857143,0.818505338078292,0.843137254901961,0.841423948220065,0.804054054054054,0.940239043824701,0.869402985074627,0.897637795275591,0.830065359477124,0.79746835443038,0.848360655737705,0.815699658703072,0.832167832167832,0.863813229571984,0.834645669291339,0.775800711743772,0.753731343283582,0.854901960784314,0.784172661870504,0.78030303030303,0.733576642335766,0.828671328671329,0.768683274021352,0.784090909090909,0.715210355987055,0.81786941580756,0.847457627118644,0.775086505190312,0.668810289389068,0.661442006269592,0.67536231884058,0.713467048710602,0.614197530864197,0.723032069970845,0.687687687687688,0.748387096774193,0.633116883116883,0.721590909090909,0.708978328173375,0.651162790697674,0.592375366568915,0.6875,0.725146198830409,0.675977653631285,0.64,0.628048780487805,0.684887459807074,0.746478873239437,0.634969325153374,0.610561056105611,0.720547945205479,0.668341708542713,0.738372093023256,0.778571428571429,0,0.765237020316027,0.58125,0.724137931034483,0.68135593220339,0.664756446991404,0.713864306784661,0.63905325443787,0.679245283018868,0.784375,0.710674157303371,0.719178082191781,0.682080924855491,0.67398119122257,0.767955801104972,0.761904761904762,0.644970414201183,0.689969604863222,0.66865671641791,0.604904632152589,0.604105571847507,0.693452380952381,0.745257452574526,0.698170731707317,0.561349693251534,0.55663430420712
"RX097Marsh97",0.88563829787234,0.918674698795181,0.934328358208955,0.893258426966292,0.877922077922078,0.955752212389381,0.891008174386921,0.936781609195402,0.90379746835443,0.879895561357702,0.950769230769231,0.901162790697674,0.958944281524927,0.89821882951654,0.884803921568628,0.94047619047619,0.871657754010695,0.89159891598916,0.920588235294118,0.927745664739884,0.855191256830601,0.867036011080332,0.901197604790419,0.862258953168044,0.862464183381089,0.82122905027933,0.885869565217391,0.862162162162162,0.890756302521008,0.82,0.882666666666667,0.907894736842105,0.862068965517241,0.774436090225564,0.760493827160494,0.683168316831683,0.795402298850575,0.787037037037037,0.775656324582339,0.700507614213198,0.845386533665835,0.801932367149758,0.741007194244604,0.808716707021792,0.785353535353535,0.732876712328767,0.742388758782201,0.791962174940898,0.785398230088496,0.767857142857143,0.75,0.819512195121951,0.847593582887701,0.746987951807229,0.766169154228856,0.74245939675174,0.640449438202247,0.793838862559242,0.876010781671159,0.765237020316027,0,0.74047619047619,0.750561797752809,0.81025641025641,0.750577367205543,0.783333333333333,0.717026378896882,0.774752475247525,0.819338422391858,0.737588652482269,0.818421052631579,0.708029197080292,0.779411764705882,0.768321513002364,0.840399002493766,0.69682151589242,0.756756756756757,0.785547785547785,0.734913793103448,0.7728285077951,0.749391727493917,0.737089201877934,0.816037735849057,0.782997762863535,0.774117647058823
"RX099Marsh99",0.736434108527132,0.828193832599119,0.842105263157895,0.800796812749004,0.744444444444444,0.894067796610169,0.768627450980392,0.811158798283262,0.790035587188612,0.746268656716418,0.926406926406926,0.822314049586777,0.889830508474576,0.794326241134752,0.756013745704467,0.825892857142857,0.758490566037736,0.784615384615385,0.843881856540084,0.822033898305085,0.7265625,0.699588477366255,0.818965517241379,0.73015873015873,0.743801652892562,0.684,0.79467680608365,0.743295019157088,0.7375,0.684027777777778,0.755725190839695,0.802973977695167,0.727272727272727,0.648464163822526,0.645695364238411,0.649230769230769,0.697885196374622,0.657320872274143,0.727272727272727,0.661341853035144,0.75,0.652173913043478,0.72189349112426,0.691803278688525,0.609318996415771,0.574074074074074,0.650455927051672,0.709876543209876,0.674418604651163,0.631578947368421,0.601941747572816,0.656357388316151,0.729323308270677,0.586092715231788,0.647651006711409,0.720797720797721,0.652631578947368,0.72,0.753846153846154,0.58125,0.74047619047619,0,0.724517906336088,0.636029411764706,0.654654654654655,0.701863354037267,0.61875,0.63265306122449,0.738095238095238,0.710526315789474,0.686346863468635,0.688622754491018,0.59375,0.770114942528736,0.73469387755102,0.616352201257862,0.663430420711974,0.62379421221865,0.592592592592593,0.636904761904762,0.676100628930818,0.687315634218289,0.659016393442623,0.55448717948718,0.59672131147541
"RX001Marsh1",0.857605177993528,0.906716417910448,0.910112359550562,0.888135593220339,0.877300613496933,0.929368029739777,0.892857142857143,0.898550724637681,0.897897897897898,0.87962962962963,0.950381679389313,0.905263157894737,0.941391941391941,0.891238670694864,0.872463768115942,0.897338403041825,0.884012539184953,0.893548387096774,0.928825622775801,0.886861313868613,0.882911392405063,0.829351535836178,0.893382352941177,0.873376623376623,0.862542955326461,0.86624203821656,0.868421052631579,0.858520900321543,0.854166666666667,0.77710843373494,0.827242524916944,0.840531561461794,0.805921052631579,0.777456647398844,0.785515320334262,0.694677871148459,0.822622107969152,0.738292011019284,0.68141592920354,0.695906432748538,0.832352941176471,0.767908309455587,0.728531855955679,0.786324786324786,0.753753753753754,0.719895287958115,0.753968253968254,0.777472527472527,0.751937984496124,0.680379746835443,0.732044198895028,0.788405797101449,0.844936708860759,0.759562841530055,0.742690058479532,0.636103151862464,0.642317380352645,0.796195652173913,0.845394736842105,0.724137931034483,0.750561797752809,0.724517906336088,0,0.748427672955975,0.676880222841226,0.742937853107345,0.656160458452722,0.749271137026239,0.782874617737003,0.615384615384615,0.780254777070064,0.620178041543027,0.733137829912023,0.645833333333333,0.801801801801802,0.673295454545455,0.72463768115942,0.77027027027027,0.70074812967581,0.756410256410256,0.682352941176471,0.774025974025974,0.778711484593838,0.742105263157895,0.732590529247911
"RX005Marsh5",0.745192307692308,0.817647058823529,0.81547619047619,0.783505154639175,0.79295154185022,0.867052023121387,0.797101449275362,0.815642458100559,0.819742489270386,0.800884955752212,0.897590361445783,0.848167539267016,0.861271676300578,0.80952380952381,0.787755102040816,0.821428571428572,0.805429864253394,0.804761904761905,0.845303867403315,0.775862068965517,0.745192307692308,0.719387755102041,0.770588235294118,0.762135922330097,0.686813186813187,0.72463768115942,0.782608695652174,0.735576923076923,0.727272727272727,0.658119658119658,0.745192307692308,0.815668202764977,0.697115384615385,0.722007722007722,0.706766917293233,0.710344827586207,0.763513513513513,0.702127659574468,0.754385964912281,0.735714285714286,0.775100401606426,0.684824902723735,0.73448275862069,0.71042471042471,0.69758064516129,0.68976897689769,0.710884353741496,0.73021582733813,0.70957095709571,0.678861788617886,0.693950177935943,0.7265625,0.71830985915493,0.688405797101449,0.684824902723735,0.765273311897106,0.711815561959654,0.759717314487632,0.760765550239235,0.68135593220339,0.81025641025641,0.636029411764706,0.748427672955975,0,0.719063545150502,0.765734265734266,0.648745519713262,0.693798449612403,0.771084337349398,0.746666666666667,0.695067264573991,0.722602739726027,0.612244897959184,0.805921052631579,0.736625514403292,0.693379790940767,0.706319702602231,0.698924731182796,0.711711711711712,0.711475409836066,0.737588652482269,0.729096989966555,0.711610486891386,0.673539518900344,0.665441176470588
"RX006Marsh6",0.80565371024735,0.846473029045643,0.873469387755102,0.845018450184502,0.818181818181818,0.899193548387097,0.856140350877193,0.866666666666667,0.864516129032258,0.843853820598007,0.938775510204082,0.891791044776119,0.890688259109312,0.868167202572347,0.849230769230769,0.858921161825726,0.84406779661017,0.845070422535211,0.9,0.8671875,0.809859154929577,0.771535580524345,0.869565217391304,0.814285714285714,0.775193798449612,0.777777777777778,0.825,0.772563176895307,0.77906976744186,0.750798722044728,0.761904761904762,0.807142857142857,0.770318021201413,0.744615384615385,0.68025078369906,0.661721068249258,0.772853185595568,0.697058823529412,0.698795180722892,0.657320872274143,0.755700325732899,0.678343949044586,0.720461095100865,0.715625,0.697068403908795,0.653409090909091,0.682080924855491,0.724035608308605,0.692737430167598,0.651006711409396,0.662650602409638,0.678688524590164,0.784722222222222,0.681681681681682,0.723076923076923,0.708683473389356,0.68671679197995,0.787535410764873,0.829268292682927,0.664756446991404,0.750577367205543,0.654654654654655,0.676880222841226,0.719063545150502,0,0.75,0.611620795107034,0.681528662420382,0.768488745980707,0.627272727272727,0.73972602739726,0.656716417910448,0.659163987138264,0.702064896755162,0.780952380952381,0.654761904761905,0.663522012578616,0.698224852071006,0.671916010498688,0.672316384180791,0.638364779874214,0.751366120218579,0.684375,0.657971014492754,0.694362017804154
"RX009Marsh9",0.810810810810811,0.877828054298643,0.906666666666667,0.830578512396694,0.83695652173913,0.885321100917431,0.825396825396825,0.873913043478261,0.837545126353791,0.83941605839416,0.925233644859813,0.8875,0.910714285714286,0.858156028368794,0.81786941580756,0.881278538812785,0.843866171003718,0.812749003984064,0.896551724137931,0.88412017167382,0.828897338403042,0.812749003984064,0.87719298245614,0.829457364341085,0.818181818181818,0.808429118773946,0.845559845559846,0.825757575757576,0.846153846153846,0.755172413793103,0.824427480916031,0.882352941176471,0.762645914396887,0.748344370860927,0.738709677419355,0.739520958083832,0.792397660818713,0.75226586102719,0.785498489425982,0.758513931888545,0.814814814814815,0.733552631578947,0.730061349693252,0.786624203821656,0.770764119601329,0.71304347826087,0.761627906976744,0.780487804878049,0.769662921348315,0.717241379310345,0.749244712990937,0.792880258899676,0.814814814814815,0.756838905775076,0.72093023255814,0.750724637681159,0.72680412371134,0.75625,0.813953488372093,0.713864306784661,0.783333333333333,0.701863354037267,0.742937853107345,0.765734265734266,0.75,0,0.745562130177515,0.732673267326733,0.765734265734266,0.766763848396501,0.779783393501805,0.74251497005988,0.714285714285714,0.78698224852071,0.753521126760563,0.732732732732733,0.761755485893417,0.757575757575757,0.713513513513514,0.75,0.771341463414634,0.783475783475784,0.770440251572327,0.722713864306785,0.722741433021807
"RX013Marsh13",0.792727272727273,0.847457627118644,0.860759493670886,0.841509433962264,0.822525597269625,0.905737704918033,0.848920863309353,0.863453815261044,0.854304635761589,0.852348993288591,0.919148936170213,0.880769230769231,0.906122448979592,0.858085808580858,0.839116719242902,0.860169491525424,0.848797250859107,0.85,0.901960784313726,0.850202429149797,0.814285714285714,0.770992366412214,0.847736625514403,0.827338129496403,0.76984126984127,0.786231884057971,0.829710144927536,0.753731343283582,0.764,0.725165562913907,0.765799256505576,0.802919708029197,0.747252747252747,0.694805194805195,0.656957928802589,0.613707165109034,0.714705882352941,0.663608562691131,0.66875,0.633440514469453,0.746666666666667,0.663398692810457,0.700296735905044,0.697749196141479,0.659863945578231,0.631578947368421,0.619631901840491,0.707317073170732,0.705882352941176,0.605633802816901,0.652307692307692,0.676666666666667,0.735294117647059,0.671779141104294,0.641196013289037,0.692528735632184,0.640419947506562,0.766081871345029,0.777777777777778,0.63905325443787,0.717026378896882,0.61875,0.656160458452722,0.648745519713262,0.611620795107034,0.745562130177515,0,0.662295081967213,0.775974025974026,0.61609907120743,0.693140794223827,0.60377358490566,0.63,0.668711656441718,0.772727272727273,0.627692307692308,0.652733118971061,0.676829268292683,0.648648648648649,0.670487106017192,0.631410256410256,0.696531791907514,0.682539682539683,0.655882352941176,0.630914826498423
"RX016Marsh16",0.76271186440678,0.822335025380711,0.85,0.786363636363636,0.78,0.876237623762376,0.813559322033898,0.837320574162679,0.818532818532819,0.792,0.919191919191919,0.859090909090909,0.876847290640394,0.827586206896552,0.789667896678967,0.813471502590674,0.795918367346939,0.805084745762712,0.878504672897196,0.832535885167464,0.757446808510638,0.752212389380531,0.829268292682927,0.777777777777778,0.744186046511628,0.733905579399142,0.800847457627119,0.769874476987448,0.771689497716895,0.717472118959108,0.778242677824268,0.819672131147541,0.736401673640167,0.725352112676056,0.665480427046263,0.697749196141479,0.719354838709677,0.68976897689769,0.754838709677419,0.708053691275168,0.746268656716418,0.691489361702128,0.763975155279503,0.663003663003663,0.688888888888889,0.666666666666667,0.668831168831169,0.711409395973154,0.713414634146341,0.641221374045801,0.668896321070234,0.697080291970803,0.733333333333333,0.68561872909699,0.691489361702128,0.753753753753754,0.71505376344086,0.763754045307443,0.781512605042017,0.679245283018868,0.774752475247525,0.63265306122449,0.749271137026239,0.693798449612403,0.681528662420382,0.732673267326733,0.662295081967213,0,0.783393501805054,0.736024844720497,0.685714285714286,0.70096463022508,0.650909090909091,0.780185758513932,0.757352941176471,0.702875399361022,0.719594594594595,0.695364238410596,0.681948424068768,0.691358024691358,0.722772277227723,0.72360248447205,0.679577464788732,0.650485436893204,0.673400673400673
